"year","raceid","grand_prix","driverid","driver","laptimes"
2012,878,"United States Grand Prix",3,"Nico Rosberg","00:01:40.428"
2012,878,"United States Grand Prix",814,"Paul di Resta","00:01:40.594"
2012,878,"United States Grand Prix",154,"Romain Grosjean","00:01:40.625"
2012,878,"United States Grand Prix",815,"Sergio Pérez","00:01:40.701"
2012,878,"United States Grand Prix",813,"Pastor Maldonado","00:01:40.719"
2012,878,"United States Grand Prix",811,"Bruno Senna","00:01:40.745"
2012,878,"United States Grand Prix",817,"Daniel Ricciardo","00:01:40.772"
2012,878,"United States Grand Prix",30,"Michael Schumacher","00:01:40.923"
2012,878,"United States Grand Prix",807,"Nico Hülkenberg","00:01:41.048"
2012,878,"United States Grand Prix",819,"Charles Pic","00:01:42.481"
2012,878,"United States Grand Prix",808,"Vitaly Petrov","00:01:42.824"
2012,878,"United States Grand Prix",5,"Heikki Kovalainen","00:01:43.072"
2012,878,"United States Grand Prix",10,"Timo Glock","00:01:43.324"
2012,878,"United States Grand Prix",17,"Mark Webber","00:01:43.599"
2012,878,"United States Grand Prix",39,"Narain Karthikeyan","00:01:44.508"
2012,878,"United States Grand Prix",37,"Pedro de la Rosa","00:01:44.664"
2012,878,"United States Grand Prix",818,"Jean-Éric Vergne","00:01:44.775"
2012,879,"Brazilian Grand Prix",1,"Lewis Hamilton","00:01:18.069"
2012,879,"Brazilian Grand Prix",18,"Jenson Button","00:01:18.108"
2012,879,"Brazilian Grand Prix",807,"Nico Hülkenberg","00:01:18.21"
2012,879,"Brazilian Grand Prix",4,"Fernando Alonso","00:01:18.623"
2012,879,"Brazilian Grand Prix",13,"Felipe Massa","00:01:18.879"
2012,879,"Brazilian Grand Prix",17,"Mark Webber","00:01:18.903"
2012,879,"Brazilian Grand Prix",155,"Kamui Kobayashi","00:01:18.973"
2012,879,"Brazilian Grand Prix",818,"Jean-Éric Vergne","00:01:18.983"
2012,879,"Brazilian Grand Prix",20,"Sebastian Vettel","00:01:19.09"
2012,879,"Brazilian Grand Prix",5,"Heikki Kovalainen","00:01:19.256"
2012,879,"Brazilian Grand Prix",817,"Daniel Ricciardo","00:01:19.308"
2012,879,"Brazilian Grand Prix",814,"Paul di Resta","00:01:19.314"
2012,879,"Brazilian Grand Prix",8,"Kimi Räikkönen","00:01:19.444"
2012,879,"Brazilian Grand Prix",10,"Timo Glock","00:01:19.686"
2012,879,"Brazilian Grand Prix",30,"Michael Schumacher","00:01:20.158"
2012,879,"Brazilian Grand Prix",3,"Nico Rosberg","00:01:20.266"
2012,879,"Brazilian Grand Prix",819,"Charles Pic","00:01:20.31"
2012,879,"Brazilian Grand Prix",808,"Vitaly Petrov","00:01:20.528"
2012,879,"Brazilian Grand Prix",37,"Pedro de la Rosa","00:01:21.085"
2012,879,"Brazilian Grand Prix",39,"Narain Karthikeyan","00:01:21.544"
2012,879,"Brazilian Grand Prix",154,"Romain Grosjean","00:01:22.184"
2012,879,"Brazilian Grand Prix",813,"Pastor Maldonado","00:01:30.97"
2013,880,"Australian Grand Prix",8,"Kimi Räikkönen","00:01:29.274"
2013,880,"Australian Grand Prix",818,"Jean-Éric Vergne","00:01:29.498"
2013,880,"Australian Grand Prix",4,"Fernando Alonso","00:01:29.56"
2013,880,"Australian Grand Prix",17,"Mark Webber","00:01:29.732"
2013,880,"Australian Grand Prix",1,"Lewis Hamilton","00:01:29.759"
2013,880,"Australian Grand Prix",815,"Sergio Pérez","00:01:29.926"
2013,880,"Australian Grand Prix",18,"Jenson Button","00:01:30.198"
2013,880,"Australian Grand Prix",13,"Felipe Massa","00:01:30.239"
2013,880,"Australian Grand Prix",154,"Romain Grosjean","00:01:30.395"
2013,880,"Australian Grand Prix",20,"Sebastian Vettel","00:01:30.409"
2013,880,"Australian Grand Prix",824,"Jules Bianchi","00:01:30.454"
2013,880,"Australian Grand Prix",822,"Valtteri Bottas","00:01:30.652"
2013,880,"Australian Grand Prix",16,"Adrian Sutil","00:01:30.71"
2013,880,"Australian Grand Prix",817,"Daniel Ricciardo","00:01:30.881"
2013,880,"Australian Grand Prix",814,"Paul di Resta","00:01:30.894"
2013,880,"Australian Grand Prix",821,"Esteban Gutiérrez","00:01:31.415"
2013,880,"Australian Grand Prix",820,"Max Chilton","00:01:32.21"
2013,880,"Australian Grand Prix",3,"Nico Rosberg","00:01:32.259"
2013,880,"Australian Grand Prix",819,"Charles Pic","00:01:32.261"
2013,880,"Australian Grand Prix",823,"Giedo van der Garde","00:01:32.636"
2013,880,"Australian Grand Prix",813,"Pastor Maldonado","00:01:32.915"
2013,881,"Malaysian Grand Prix",815,"Sergio Pérez","00:01:39.199"
2013,881,"Malaysian Grand Prix",13,"Felipe Massa","00:01:39.805"
2013,881,"Malaysian Grand Prix",20,"Sebastian Vettel","00:01:40.446"
2013,881,"Malaysian Grand Prix",818,"Jean-Éric Vergne","00:01:40.492"
2013,881,"Malaysian Grand Prix",18,"Jenson Button","00:01:40.556"
2013,881,"Malaysian Grand Prix",17,"Mark Webber","00:01:40.685"
2013,881,"Malaysian Grand Prix",807,"Nico Hülkenberg","00:01:40.727"
2013,881,"Malaysian Grand Prix",3,"Nico Rosberg","00:01:40.755"
2013,881,"Malaysian Grand Prix",821,"Esteban Gutiérrez","00:01:40.929"
2013,881,"Malaysian Grand Prix",1,"Lewis Hamilton","00:01:41.001"
2013,881,"Malaysian Grand Prix",154,"Romain Grosjean","00:01:41.226"
2013,881,"Malaysian Grand Prix",822,"Valtteri Bottas","00:01:41.373"
2013,881,"Malaysian Grand Prix",8,"Kimi Räikkönen","00:01:41.769"
2013,881,"Malaysian Grand Prix",824,"Jules Bianchi","00:01:42.423"
2013,881,"Malaysian Grand Prix",817,"Daniel Ricciardo","00:01:42.581"
2013,881,"Malaysian Grand Prix",16,"Adrian Sutil","00:01:42.791"
2013,881,"Malaysian Grand Prix",819,"Charles Pic","00:01:42.942"
2013,881,"Malaysian Grand Prix",814,"Paul di Resta","00:01:43.094"
2013,881,"Malaysian Grand Prix",820,"Max Chilton","00:01:43.15"
2013,881,"Malaysian Grand Prix",823,"Giedo van der Garde","00:01:43.157"
2013,881,"Malaysian Grand Prix",813,"Pastor Maldonado","00:01:43.465"
2013,881,"Malaysian Grand Prix",4,"Fernando Alonso","00:02:05.239"
2013,882,"Chinese Grand Prix",20,"Sebastian Vettel","00:01:36.808"
2013,882,"Chinese Grand Prix",18,"Jenson Button","00:01:38.058"
2013,882,"Chinese Grand Prix",822,"Valtteri Bottas","00:01:38.2"
2013,882,"Chinese Grand Prix",4,"Fernando Alonso","00:01:39.506"
2013,882,"Chinese Grand Prix",8,"Kimi Räikkönen","00:01:39.955"
2013,882,"Chinese Grand Prix",1,"Lewis Hamilton","00:01:39.981"
2013,882,"Chinese Grand Prix",814,"Paul di Resta","00:01:40.101"
2013,882,"Chinese Grand Prix",818,"Jean-Éric Vergne","00:01:40.138"
2013,882,"Chinese Grand Prix",817,"Daniel Ricciardo","00:01:40.24"
2013,882,"Chinese Grand Prix",13,"Felipe Massa","00:01:40.284"
2013,882,"Chinese Grand Prix",154,"Romain Grosjean","00:01:40.563"
2013,882,"Chinese Grand Prix",807,"Nico Hülkenberg","00:01:40.63"
2013,882,"Chinese Grand Prix",813,"Pastor Maldonado","00:01:40.968"
2013,882,"Chinese Grand Prix",815,"Sergio Pérez","00:01:41.281"
2013,882,"Chinese Grand Prix",824,"Jules Bianchi","00:01:41.537"
2013,882,"Chinese Grand Prix",820,"Max Chilton","00:01:41.978"
2013,882,"Chinese Grand Prix",819,"Charles Pic","00:01:41.997"
2013,882,"Chinese Grand Prix",823,"Giedo van der Garde","00:01:42.357"
2013,882,"Chinese Grand Prix",3,"Nico Rosberg","00:01:43.378"
2013,882,"Chinese Grand Prix",17,"Mark Webber","00:01:43.416"
2013,882,"Chinese Grand Prix",16,"Adrian Sutil","00:01:44.257"
2013,882,"Chinese Grand Prix",821,"Esteban Gutiérrez","00:01:44.775"
2013,883,"Bahrain Grand Prix",20,"Sebastian Vettel","00:01:36.961"
2013,883,"Bahrain Grand Prix",16,"Adrian Sutil","00:01:37.07"
2013,883,"Bahrain Grand Prix",4,"Fernando Alonso","00:01:37.204"
2013,883,"Bahrain Grand Prix",3,"Nico Rosberg","00:01:37.588"
2013,883,"Bahrain Grand Prix",154,"Romain Grosjean","00:01:37.627"
2013,883,"Bahrain Grand Prix",18,"Jenson Button","00:01:37.743"
2013,883,"Bahrain Grand Prix",815,"Sergio Pérez","00:01:37.913"
2013,883,"Bahrain Grand Prix",8,"Kimi Räikkönen","00:01:38.164"
2013,883,"Bahrain Grand Prix",822,"Valtteri Bottas","00:01:38.192"
2013,883,"Bahrain Grand Prix",821,"Esteban Gutiérrez","00:01:38.202"
2013,883,"Bahrain Grand Prix",1,"Lewis Hamilton","00:01:38.204"
2013,883,"Bahrain Grand Prix",814,"Paul di Resta","00:01:38.336"
2013,883,"Bahrain Grand Prix",17,"Mark Webber","00:01:38.557"
2013,883,"Bahrain Grand Prix",824,"Jules Bianchi","00:01:38.756"
2013,883,"Bahrain Grand Prix",807,"Nico Hülkenberg","00:01:38.77"
2013,883,"Bahrain Grand Prix",13,"Felipe Massa","00:01:38.839"
2013,883,"Bahrain Grand Prix",813,"Pastor Maldonado","00:01:38.962"
2013,883,"Bahrain Grand Prix",820,"Max Chilton","00:01:39.279"
2013,883,"Bahrain Grand Prix",823,"Giedo van der Garde","00:01:39.334"
2013,883,"Bahrain Grand Prix",819,"Charles Pic","00:01:39.546"
2013,883,"Bahrain Grand Prix",817,"Daniel Ricciardo","00:01:39.579"
2013,883,"Bahrain Grand Prix",818,"Jean-Éric Vergne","00:01:43.107"
2013,884,"Spanish Grand Prix",821,"Esteban Gutiérrez","00:01:26.217"
2013,884,"Spanish Grand Prix",13,"Felipe Massa","00:01:26.394"
2013,884,"Spanish Grand Prix",16,"Adrian Sutil","00:01:26.564"
2013,884,"Spanish Grand Prix",807,"Nico Hülkenberg","00:01:26.586"
2013,884,"Spanish Grand Prix",4,"Fernando Alonso","00:01:26.681"
2013,884,"Spanish Grand Prix",8,"Kimi Räikkönen","00:01:26.757"
2013,884,"Spanish Grand Prix",814,"Paul di Resta","00:01:26.776"
2013,884,"Spanish Grand Prix",17,"Mark Webber","00:01:27.017"
2013,884,"Spanish Grand Prix",20,"Sebastian Vettel","00:01:27.036"
2013,884,"Spanish Grand Prix",815,"Sergio Pérez","00:01:27.251"
2013,884,"Spanish Grand Prix",3,"Nico Rosberg","00:01:27.591"
2013,884,"Spanish Grand Prix",813,"Pastor Maldonado","00:01:27.849"
2013,884,"Spanish Grand Prix",1,"Lewis Hamilton","00:01:27.895"
2013,884,"Spanish Grand Prix",18,"Jenson Button","00:01:27.957"
2013,884,"Spanish Grand Prix",820,"Max Chilton","00:01:28.011"
2013,884,"Spanish Grand Prix",817,"Daniel Ricciardo","00:01:28.083"
2013,884,"Spanish Grand Prix",818,"Jean-Éric Vergne","00:01:28.231"
2013,884,"Spanish Grand Prix",824,"Jules Bianchi","00:01:28.884"
2013,884,"Spanish Grand Prix",819,"Charles Pic","00:01:29.362"
2013,884,"Spanish Grand Prix",822,"Valtteri Bottas","00:01:29.747"
2013,884,"Spanish Grand Prix",823,"Giedo van der Garde","00:01:30.597"
2013,884,"Spanish Grand Prix",154,"Romain Grosjean","00:01:31.136"
2013,885,"Monaco Grand Prix",20,"Sebastian Vettel","00:01:16.577"
2013,885,"Monaco Grand Prix",8,"Kimi Räikkönen","00:01:17.392"
2013,885,"Monaco Grand Prix",1,"Lewis Hamilton","00:01:18.133"
2013,885,"Monaco Grand Prix",17,"Mark Webber","00:01:18.262"
2013,885,"Monaco Grand Prix",16,"Adrian Sutil","00:01:18.292"
2013,885,"Monaco Grand Prix",3,"Nico Rosberg","00:01:18.327"
2013,885,"Monaco Grand Prix",821,"Esteban Gutiérrez","00:01:18.685"
2013,885,"Monaco Grand Prix",18,"Jenson Button","00:01:18.72"
2013,885,"Monaco Grand Prix",820,"Max Chilton","00:01:19.016"
2013,885,"Monaco Grand Prix",818,"Jean-Éric Vergne","00:01:19.151"
2013,885,"Monaco Grand Prix",814,"Paul di Resta","00:01:19.215"
2013,885,"Monaco Grand Prix",4,"Fernando Alonso","00:01:19.34"
2013,885,"Monaco Grand Prix",817,"Daniel Ricciardo","00:01:19.426"
2013,885,"Monaco Grand Prix",815,"Sergio Pérez","00:01:19.53"
2013,885,"Monaco Grand Prix",807,"Nico Hülkenberg","00:01:19.853"
2013,885,"Monaco Grand Prix",13,"Felipe Massa","00:01:20.064"
2013,885,"Monaco Grand Prix",823,"Giedo van der Garde","00:01:20.494"
2013,885,"Monaco Grand Prix",824,"Jules Bianchi","00:01:20.617"
2013,885,"Monaco Grand Prix",813,"Pastor Maldonado","00:01:20.881"
2013,885,"Monaco Grand Prix",822,"Valtteri Bottas","00:01:20.921"
2013,885,"Monaco Grand Prix",154,"Romain Grosjean","00:01:20.969"
2013,885,"Monaco Grand Prix",819,"Charles Pic","00:01:22.772"
2013,886,"Canadian Grand Prix",17,"Mark Webber","00:01:16.182"
2013,886,"Canadian Grand Prix",4,"Fernando Alonso","00:01:16.203"
2013,886,"Canadian Grand Prix",1,"Lewis Hamilton","00:01:16.354"
2013,886,"Canadian Grand Prix",3,"Nico Rosberg","00:01:16.534"
2013,886,"Canadian Grand Prix",20,"Sebastian Vettel","00:01:16.561"
2013,886,"Canadian Grand Prix",13,"Felipe Massa","00:01:16.939"
2013,886,"Canadian Grand Prix",815,"Sergio Pérez","00:01:17.369"
2013,886,"Canadian Grand Prix",18,"Jenson Button","00:01:17.458"
2013,886,"Canadian Grand Prix",154,"Romain Grosjean","00:01:17.607"
2013,886,"Canadian Grand Prix",16,"Adrian Sutil","00:01:17.694"
2013,886,"Canadian Grand Prix",8,"Kimi Räikkönen","00:01:17.766"
2013,886,"Canadian Grand Prix",814,"Paul di Resta","00:01:17.841"
2013,886,"Canadian Grand Prix",818,"Jean-Éric Vergne","00:01:17.909"
2013,886,"Canadian Grand Prix",822,"Valtteri Bottas","00:01:18.004"
2013,886,"Canadian Grand Prix",813,"Pastor Maldonado","00:01:18.105"
2013,886,"Canadian Grand Prix",817,"Daniel Ricciardo","00:01:18.257"
2013,886,"Canadian Grand Prix",824,"Jules Bianchi","00:01:18.873"
2013,886,"Canadian Grand Prix",807,"Nico Hülkenberg","00:01:19.056"
2013,886,"Canadian Grand Prix",819,"Charles Pic","00:01:19.38"
2013,886,"Canadian Grand Prix",821,"Esteban Gutiérrez","00:01:19.478"
2013,886,"Canadian Grand Prix",820,"Max Chilton","00:01:19.566"
2013,886,"Canadian Grand Prix",823,"Giedo van der Garde","00:01:21.811"
2013,887,"British Grand Prix",17,"Mark Webber","00:01:33.401"
2013,887,"British Grand Prix",3,"Nico Rosberg","00:01:33.531"
2013,887,"British Grand Prix",4,"Fernando Alonso","00:01:34.09"
2013,887,"British Grand Prix",1,"Lewis Hamilton","00:01:34.159"
2013,887,"British Grand Prix",20,"Sebastian Vettel","00:01:34.486"
2013,887,"British Grand Prix",815,"Sergio Pérez","00:01:35.146"
2013,887,"British Grand Prix",13,"Felipe Massa","00:01:35.273"
2013,887,"British Grand Prix",814,"Paul di Resta","00:01:35.33"
2013,887,"British Grand Prix",8,"Kimi Räikkönen","00:01:35.384"
2013,887,"British Grand Prix",817,"Daniel Ricciardo","00:01:35.542"
2013,887,"British Grand Prix",154,"Romain Grosjean","00:01:35.614"
2013,887,"British Grand Prix",16,"Adrian Sutil","00:01:35.684"
2013,887,"British Grand Prix",821,"Esteban Gutiérrez","00:01:35.805"
2013,887,"British Grand Prix",813,"Pastor Maldonado","00:01:35.818"
2013,887,"British Grand Prix",18,"Jenson Button","00:01:35.853"
2013,887,"British Grand Prix",807,"Nico Hülkenberg","00:01:35.868"
2013,887,"British Grand Prix",822,"Valtteri Bottas","00:01:36.312"
2013,887,"British Grand Prix",819,"Charles Pic","00:01:37.091"
2013,887,"British Grand Prix",824,"Jules Bianchi","00:01:37.978"
2013,887,"British Grand Prix",818,"Jean-Éric Vergne","00:01:38.37"
2013,887,"British Grand Prix",823,"Giedo van der Garde","00:01:38.722"
2013,887,"British Grand Prix",820,"Max Chilton","00:01:39.156"
2013,888,"German Grand Prix",4,"Fernando Alonso","00:01:33.468"
2013,888,"German Grand Prix",8,"Kimi Räikkönen","00:01:33.767"
2013,888,"German Grand Prix",822,"Valtteri Bottas","00:01:33.972"
2013,888,"German Grand Prix",1,"Lewis Hamilton","00:01:34.156"
2013,888,"German Grand Prix",20,"Sebastian Vettel","00:01:34.164"
2013,888,"German Grand Prix",3,"Nico Rosberg","00:01:34.181"
2013,888,"German Grand Prix",18,"Jenson Button","00:01:34.201"
2013,888,"German Grand Prix",807,"Nico Hülkenberg","00:01:34.244"
2013,888,"German Grand Prix",813,"Pastor Maldonado","00:01:34.293"
2013,888,"German Grand Prix",154,"Romain Grosjean","00:01:34.576"
2013,888,"German Grand Prix",17,"Mark Webber","00:01:34.782"
2013,888,"German Grand Prix",821,"Esteban Gutiérrez","00:01:35.792"
2013,888,"German Grand Prix",16,"Adrian Sutil","00:01:35.816"
2013,888,"German Grand Prix",817,"Daniel Ricciardo","00:01:35.982"
2013,888,"German Grand Prix",815,"Sergio Pérez","00:01:36.134"
2013,888,"German Grand Prix",814,"Paul di Resta","00:01:36.566"
2013,888,"German Grand Prix",819,"Charles Pic","00:01:37.584"
2013,888,"German Grand Prix",820,"Max Chilton","00:01:38.383"
2013,888,"German Grand Prix",823,"Giedo van der Garde","00:01:38.509"
2013,888,"German Grand Prix",13,"Felipe Massa","00:01:38.89"
2013,888,"German Grand Prix",818,"Jean-Éric Vergne","00:01:39.281"
2013,888,"German Grand Prix",824,"Jules Bianchi","00:01:39.844"
2013,890,"Hungarian Grand Prix",17,"Mark Webber","00:01:24.069"
2013,890,"Hungarian Grand Prix",20,"Sebastian Vettel","00:01:24.553"
2013,890,"Hungarian Grand Prix",1,"Lewis Hamilton","00:01:24.647"
2013,890,"Hungarian Grand Prix",3,"Nico Rosberg","00:01:25.089"
2013,890,"Hungarian Grand Prix",13,"Felipe Massa","00:01:25.176"
2013,890,"Hungarian Grand Prix",8,"Kimi Räikkönen","00:01:25.26"
2013,890,"Hungarian Grand Prix",154,"Romain Grosjean","00:01:25.328"
2013,890,"Hungarian Grand Prix",4,"Fernando Alonso","00:01:25.394"
2013,890,"Hungarian Grand Prix",813,"Pastor Maldonado","00:01:25.597"
2013,890,"Hungarian Grand Prix",815,"Sergio Pérez","00:01:26.143"
2013,890,"Hungarian Grand Prix",18,"Jenson Button","00:01:26.195"
2013,890,"Hungarian Grand Prix",818,"Jean-Éric Vergne","00:01:26.491"
2013,890,"Hungarian Grand Prix",814,"Paul di Resta","00:01:26.608"
2013,890,"Hungarian Grand Prix",807,"Nico Hülkenberg","00:01:26.74"
2013,890,"Hungarian Grand Prix",817,"Daniel Ricciardo","00:01:26.863"
2013,890,"Hungarian Grand Prix",822,"Valtteri Bottas","00:01:27.127"
2013,890,"Hungarian Grand Prix",823,"Giedo van der Garde","00:01:27.473"
2013,890,"Hungarian Grand Prix",819,"Charles Pic","00:01:27.725"
2013,890,"Hungarian Grand Prix",820,"Max Chilton","00:01:28.16"
2013,890,"Hungarian Grand Prix",824,"Jules Bianchi","00:01:28.25"
2013,890,"Hungarian Grand Prix",16,"Adrian Sutil","00:01:28.548"
2013,890,"Hungarian Grand Prix",821,"Esteban Gutiérrez","00:01:29.135"
2013,891,"Belgian Grand Prix",20,"Sebastian Vettel","00:01:50.756"
2013,891,"Belgian Grand Prix",18,"Jenson Button","00:01:50.823"
2013,891,"Belgian Grand Prix",817,"Daniel Ricciardo","00:01:50.967"
2013,891,"Belgian Grand Prix",4,"Fernando Alonso","00:01:51.383"
2013,891,"Belgian Grand Prix",17,"Mark Webber","00:01:51.397"
2013,891,"Belgian Grand Prix",3,"Nico Rosberg","00:01:51.582"
2013,891,"Belgian Grand Prix",1,"Lewis Hamilton","00:01:51.596"
2013,891,"Belgian Grand Prix",821,"Esteban Gutiérrez","00:01:51.849"
2013,891,"Belgian Grand Prix",13,"Felipe Massa","00:01:52.182"
2013,891,"Belgian Grand Prix",16,"Adrian Sutil","00:01:52.226"
2013,891,"Belgian Grand Prix",154,"Romain Grosjean","00:01:52.497"
2013,891,"Belgian Grand Prix",813,"Pastor Maldonado","00:01:52.579"
2013,891,"Belgian Grand Prix",822,"Valtteri Bottas","00:01:52.688"
2013,891,"Belgian Grand Prix",818,"Jean-Éric Vergne","00:01:53.065"
2013,891,"Belgian Grand Prix",807,"Nico Hülkenberg","00:01:53.11"
2013,891,"Belgian Grand Prix",815,"Sergio Pérez","00:01:53.472"
2013,891,"Belgian Grand Prix",8,"Kimi Räikkönen","00:01:53.688"
2013,891,"Belgian Grand Prix",823,"Giedo van der Garde","00:01:53.995"
2013,891,"Belgian Grand Prix",814,"Paul di Resta","00:01:54.757"
2013,891,"Belgian Grand Prix",824,"Jules Bianchi","00:01:54.894"
2013,891,"Belgian Grand Prix",820,"Max Chilton","00:01:54.924"
2013,891,"Belgian Grand Prix",819,"Charles Pic","00:01:57.33"
2013,892,"Italian Grand Prix",1,"Lewis Hamilton","00:01:25.849"
2013,892,"Italian Grand Prix",3,"Nico Rosberg","00:01:26.5"
2013,892,"Italian Grand Prix",17,"Mark Webber","00:01:26.69"
2013,892,"Italian Grand Prix",807,"Nico Hülkenberg","00:01:26.716"
2013,892,"Italian Grand Prix",4,"Fernando Alonso","00:01:26.797"
2013,892,"Italian Grand Prix",8,"Kimi Räikkönen","00:01:26.948"
2013,892,"Italian Grand Prix",813,"Pastor Maldonado","00:01:26.981"
2013,892,"Italian Grand Prix",154,"Romain Grosjean","00:01:27.043"
2013,892,"Italian Grand Prix",821,"Esteban Gutiérrez","00:01:27.092"
2013,892,"Italian Grand Prix",13,"Felipe Massa","00:01:27.095"
2013,892,"Italian Grand Prix",822,"Valtteri Bottas","00:01:27.166"
2013,892,"Italian Grand Prix",20,"Sebastian Vettel","00:01:27.19"
2013,892,"Italian Grand Prix",817,"Daniel Ricciardo","00:01:27.294"
2013,892,"Italian Grand Prix",16,"Adrian Sutil","00:01:27.418"
2013,892,"Italian Grand Prix",815,"Sergio Pérez","00:01:27.607"
2013,892,"Italian Grand Prix",18,"Jenson Button","00:01:27.83"
2013,892,"Italian Grand Prix",819,"Charles Pic","00:01:28.62"
2013,892,"Italian Grand Prix",823,"Giedo van der Garde","00:01:28.663"
2013,892,"Italian Grand Prix",820,"Max Chilton","00:01:29.491"
2013,892,"Italian Grand Prix",824,"Jules Bianchi","00:01:29.595"
2013,892,"Italian Grand Prix",818,"Jean-Éric Vergne","00:01:29.71"
2013,893,"Singapore Grand Prix",20,"Sebastian Vettel","00:01:48.574"
2013,893,"Singapore Grand Prix",16,"Adrian Sutil","00:01:49.656"
